id,date,type,amount,currency,amount_base,account_id,category_ids,to_account_id,to_amount,to_currency,debt_ref_id,comment,created_at,updated_at
txn_686fa59a0ae3,2023-06-09,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-09T11:23:04.000Z,2023-06-09T08:23:20.000Z
txn_8f78f8f187fe,2023-06-09,expense,4.26,RUB,0.05,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ЭлЭн,2023-06-09T15:47:37.000Z,2023-06-09T12:47:56.000Z
txn_85f34a18958a,2023-06-09,expense,1380.91,RUB,15.69,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2023-06-09T15:49:52.000Z,2023-06-09T12:50:09.000Z
txn_3a86015258dd,2023-06-09,income,1944.32,EUR,1944.32,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2023-06-12T09:13:59.000Z,2023-06-12T06:14:02.000Z
txn_a6d2ad0453f8,2023-06-09,expense,25.3,EUR,25.3,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-12T09:16:46.000Z,2023-06-12T06:16:48.000Z
txn_c59e74b86d15,2023-06-10,expense,22.5,EUR,22.5,acc_cc67f5c5a974,cat_babf88f32d20,,0,,,,2023-06-10T23:11:27.000Z,2023-06-11T06:54:40.000Z
txn_63e8b50995a1,2023-06-11,expense,119.02,EUR,119.02,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-06-11T09:54:50.000Z,2023-06-11T06:54:57.000Z
txn_651a2db65330,2023-06-11,expense,19.9,EUR,19.9,acc_cc67f5c5a974,cat_bf4e28785ab0,,0,,,,2023-06-12T09:15:59.000Z,2023-06-12T06:16:02.000Z
txn_f32114adc8c9,2023-06-11,expense,16.81,EUR,16.81,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-12T09:16:10.000Z,2023-06-12T06:16:34.000Z
txn_215bf7e3cc4f,2023-06-12,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-12T08:44:38.000Z,2023-06-12T05:44:40.000Z
txn_9659aa5b2e2f,2023-06-12,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-12T11:53:45.000Z,2023-06-12T08:53:47.000Z
txn_b84dfcdbe9a2,2023-06-12,expense,35,EUR,35,acc_6095ddfb9f0d,cat_f879cc82979f,,0,,,,2023-06-12T13:18:55.000Z,2023-06-12T10:18:57.000Z
txn_28e21229a028,2023-06-13,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-13T08:54:33.000Z,2023-06-13T05:55:33.000Z
txn_e26309edf305,2023-06-13,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-13T11:54:49.000Z,2023-06-13T08:54:50.000Z
txn_bc9de293f3a6,2023-06-13,expense,8.39,EUR,8.39,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-19T10:04:01.000Z,2023-06-19T07:04:03.000Z
txn_9bce09bb1987,2023-06-14,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-14T08:47:46.000Z,2023-06-14T05:47:47.000Z
txn_50bd206a0f16,2023-06-14,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-14T11:56:52.000Z,2023-06-14T08:56:54.000Z
txn_c880f9010ac1,2023-06-14,expense,8.8,EUR,8.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-14T14:36:40.000Z,2023-06-15T05:46:55.000Z
txn_988b85f20cdc,2023-06-14,expense,3.9,EUR,3.9,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-14T14:52:56.000Z,2023-06-19T07:03:46.000Z
txn_e2ac2d20c1b9,2023-06-14,expense,0.5,EUR,0.5,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-06-19T10:03:11.000Z,2023-06-19T07:03:14.000Z
txn_d924c7708ef3,2023-06-14,expense,9.75,EUR,9.75,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-19T10:03:48.000Z,2023-06-19T07:03:56.000Z
txn_dd41538ade08,2023-06-15,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-15T08:47:03.000Z,2023-06-15T05:47:07.000Z
txn_d3ce25c80573,2023-06-15,expense,12.52,EUR,12.52,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-15T19:44:05.000Z,2023-06-15T16:44:07.000Z
txn_30f0fa9f1d65,2023-06-15,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-16T08:56:40.000Z,2023-06-16T05:56:42.000Z
txn_e2d64b343a4a,2023-06-15,expense,31.71,EUR,31.71,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-19T10:02:54.000Z,2023-06-19T07:02:56.000Z
txn_b8656dd4c0b9,2023-06-16,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-16T08:56:34.000Z,2023-06-16T05:56:42.000Z
txn_b0e8137f94a3,2023-06-16,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-16T12:13:25.000Z,2023-06-19T06:07:08.000Z
txn_8549ab206284,2023-06-17,expense,20.4,EUR,20.4,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-06-19T10:02:02.000Z,2023-06-19T07:02:04.000Z
txn_270f67d90b0c,2023-06-17,expense,22.88,EUR,22.88,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-06-19T10:02:15.000Z,2023-06-19T07:02:17.000Z
txn_e6650c5dc6ca,2023-06-17,expense,50.75,EUR,50.75,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-19T10:02:26.000Z,2023-06-19T07:02:28.000Z
txn_3f80ab601dbf,2023-06-18,expense,17,EUR,17,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-19T10:01:44.000Z,2023-06-19T07:01:46.000Z
txn_c3b85a81bb36,2023-06-19,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-19T09:07:06.000Z,2023-06-19T06:07:08.000Z
txn_22643d8ec489,2023-06-19,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-06-19T09:20:06.000Z,2023-06-19T06:20:08.000Z
txn_e4f68b6dbb99,2023-06-19,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-19T11:44:03.000Z,2023-06-19T08:44:07.000Z
txn_1e85a1a1e725,2023-06-20,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-20T08:51:24.000Z,2023-06-20T05:51:40.000Z
txn_4cec018c4f1e,2023-06-20,expense,5.2,EUR,5.2,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-20T08:51:38.000Z,2023-06-20T05:51:40.000Z
txn_5d45fbd4c10e,2023-06-20,expense,10.62,EUR,10.62,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-27T07:45:48.000Z,2023-07-06T06:48:50.000Z
txn_e92a10ae3cb4,2023-06-21,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-21T08:47:15.000Z,2023-06-21T05:47:17.000Z
txn_9cf7c2c9c09c,2023-06-21,expense,150,EUR,150,acc_6095ddfb9f0d,cat_1f296eb7a6d0,,0,,,,2023-06-21T22:06:36.000Z,2023-06-21T19:06:42.000Z
txn_f3a5c508f865,2023-06-21,expense,39.74,EUR,39.74,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-27T07:45:03.000Z,2023-07-06T06:48:50.000Z
txn_7e52c5a74d0a,2023-06-21,expense,45.68,EUR,45.68,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-27T07:45:12.000Z,2023-07-06T06:48:50.000Z
txn_6a918463a70a,2023-06-21,expense,0.3,EUR,0.3,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-27T07:45:25.000Z,2023-07-06T06:48:50.000Z
txn_85347615a3b8,2023-06-22,expense,0.8,EUR,0.8,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-22T09:04:41.000Z,2023-06-22T06:04:42.000Z
txn_b821bcfd524c,2023-06-22,expense,30.9,EUR,30.9,acc_96db3930b996,cat_babf88f32d20,,0,,,,2023-06-22T15:08:28.000Z,2023-06-22T15:57:53.000Z
txn_902effc9f466,2023-06-22,expense,16.9,EUR,16.9,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-06-22T18:57:56.000Z,2023-06-22T15:57:58.000Z
txn_5aff42b0dd40,2023-06-22,expense,15.68,EUR,15.68,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-06T09:46:35.000Z,2023-07-06T06:46:35.000Z
txn_4ad96138b725,2023-06-23,expense,76.3,EUR,76.3,acc_6095ddfb9f0d,cat_d2626f412da7,,0,,,,2023-08-19T15:48:59.000Z,2023-08-19T12:49:43.000Z
txn_b23be97ed23f,2023-06-25,expense,31.93,EUR,31.93,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-06-25T11:50:08.000Z,2023-06-25T08:50:10.000Z
txn_8f68a142536f,2023-06-25,expense,10,EUR,10,acc_6095ddfb9f0d,cat_1f296eb7a6d0,,0,,,,2023-06-25T14:41:10.000Z,2023-06-25T11:41:15.000Z
txn_44887d9548e7,2023-06-26,expense,400,EUR,400,acc_53cbdd5e80a9,cat_1f296eb7a6d0,,0,,,,2023-06-26T17:37:37.000Z,2023-06-26T14:37:39.000Z
txn_4d13b97878b8,2023-06-27,expense,38.33,EUR,38.33,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-06T09:45:01.000Z,2023-07-06T06:45:01.000Z
txn_bfa7d5289c0b,2023-06-27,expense,104.18,EUR,104.18,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-06T09:45:01.000Z,2023-07-06T06:45:01.000Z
txn_a5dc6b5097b5,2023-06-27,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-06-27T07:48:44.000Z,2023-07-06T06:48:50.000Z
txn_f5cbdbe58201,2023-06-28,expense,19,EUR,19,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-07-06T09:45:01.000Z,2023-07-06T06:45:01.000Z
txn_96fb77dc8076,2023-06-29,expense,42.72,EUR,42.72,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-06T09:45:00.000Z,2023-07-06T06:45:00.000Z
txn_3e7c7f4bcb07,2023-07-05,expense,101.93,EUR,101.93,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-06T09:45:00.000Z,2023-07-06T06:45:00.000Z
txn_cebf09a0fe03,2023-07-06,income,4171.04,RUB,47.4,acc_1865128d98f4,cat_28aa83831563,,0,,,,2023-07-07T10:55:41.000Z,2023-07-07T07:55:43.000Z
txn_87638da85186,2023-07-06,expense,28.95,EUR,28.95,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-10T08:45:49.000Z,2023-07-10T05:45:52.000Z
txn_e8d0deca4a87,2023-07-07,expense,976.38,RUB,11.1,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2023-07-07T10:57:28.000Z,2023-07-07T07:57:31.000Z
txn_c40dc8d88e9c,2023-07-07,expense,132.43,RUB,1.5,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2023-07-07T10:57:50.000Z,2023-07-07T07:57:52.000Z
txn_cfe9844492e9,2023-07-07,expense,24.05,EUR,24.05,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-10T08:45:30.000Z,2023-07-10T05:45:33.000Z
txn_af28cc73aa8f,2023-07-08,expense,54.68,EUR,54.68,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-08T17:04:05.000Z,2023-07-09T13:59:06.000Z
txn_8a6d278c1339,2023-07-08,expense,42.33,EUR,42.33,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-10T08:45:11.000Z,2023-07-10T05:45:13.000Z
txn_017e8605efb8,2023-07-10,expense,12.7,EUR,12.7,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-07-10T13:15:18.000Z,2023-07-16T16:47:34.000Z
txn_6df2adfb2324,2023-07-10,income,583.31,EUR,583.31,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2023-07-16T19:43:30.000Z,2023-07-16T16:43:32.000Z
txn_95b396210b9e,2023-07-10,expense,11.8,EUR,11.8,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-16T19:47:10.000Z,2023-07-16T16:47:14.000Z
txn_7b6905b8e49f,2023-07-11,income,1.57,EUR,1.57,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2023-07-16T19:46:42.000Z,2023-07-16T16:46:45.000Z
txn_9e117a7c36ba,2023-07-12,expense,18.07,EUR,18.07,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-16T19:46:26.000Z,2023-07-16T16:46:28.000Z
txn_5202c94e475a,2023-07-13,expense,12.9,EUR,12.9,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-07-13T12:10:28.000Z,2023-07-14T14:42:06.000Z
txn_aa621c8d3e07,2023-07-15,expense,4,EUR,4,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-07-15T11:50:48.000Z,2023-07-16T16:42:19.000Z
txn_d1096e89f581,2023-07-15,expense,29.6,EUR,29.6,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-16T19:45:41.000Z,2023-07-16T16:46:10.000Z
txn_0922f06020b5,2023-07-16,expense,49.63,EUR,49.63,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-16T19:45:15.000Z,2023-07-16T16:45:19.000Z
txn_79b9740a8fc8,2023-07-17,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-07-17T08:33:49.000Z,2023-07-17T05:33:51.000Z
txn_76f78648f2cf,2023-07-18,expense,18.4,EUR,18.4,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-21T23:18:57.000Z,2023-07-21T20:19:21.000Z
txn_36b0edfe170d,2023-07-19,expense,53.59,EUR,53.59,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-21T23:18:45.000Z,2023-07-21T20:19:21.000Z
txn_fcaee1ee23b0,2023-07-20,expense,22.4,EUR,22.4,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-07-20T19:22:40.000Z,2023-07-20T16:22:42.000Z
txn_ca8c41e02fce,2023-07-21,expense,27.45,EUR,27.45,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-21T17:04:48.000Z,2023-07-21T14:04:50.000Z
txn_3a3c4d88429f,2023-07-21,expense,67.36,EUR,67.36,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-21T23:18:16.000Z,2023-07-21T20:19:21.000Z
txn_cbacc477fbcc,2023-07-21,expense,14.45,EUR,14.45,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-21T23:18:24.000Z,2023-07-21T20:19:21.000Z
txn_ad16263d1354,2023-07-24,transfer,1000,EUR,1000,acc_53cbdd5e80a9,,acc_cc67f5c5a974,1000,EUR,,,2023-07-21T23:38:09.000Z,2023-07-25T07:04:34.000Z
txn_d9b281fc3fe5,2023-07-24,expense,20.91,EUR,20.91,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-24T09:36:21.000Z,2023-07-24T06:36:47.000Z
txn_03672412ba60,2023-07-24,transfer,1000,EUR,1000,acc_53cbdd5e80a9,,acc_96db3930b996,1000,EUR,,,2023-07-24T10:10:44.000Z,2023-07-24T07:10:47.000Z
txn_39d90f45d2c1,2023-07-24,expense,7.99,EUR,7.99,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-25T10:04:43.000Z,2023-07-25T07:04:44.000Z
txn_9eead8e882ce,2023-07-24,expense,9.5,EUR,9.5,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-25T10:04:55.000Z,2023-07-25T07:04:59.000Z
txn_9882ab27fc6f,2023-07-25,income,283.02,EUR,283.02,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2023-07-31T09:13:04.000Z,2023-07-31T06:13:09.000Z
txn_017e2467b19c,2023-07-27,expense,62,EUR,62,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-31T09:14:42.000Z,2023-07-31T06:14:44.000Z
txn_2c1160735bf9,2023-07-27,expense,19.24,EUR,19.24,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-31T09:14:53.000Z,2023-07-31T06:14:55.000Z
txn_2a557ce40422,2023-07-27,expense,46.72,EUR,46.72,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-07-31T09:15:03.000Z,2023-07-31T06:15:06.000Z
txn_0c5061ca4a4b,2023-07-28,expense,20.18,EUR,20.18,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-07-31T09:14:06.000Z,2023-07-31T06:14:25.000Z
txn_8c4d099fa773,2023-07-31,expense,17.11,EUR,17.11,acc_53cbdd5e80a9,cat_130fd2da7254,,0,,,,2023-07-31T11:18:41.000Z,2023-07-31T08:18:42.000Z
txn_4d76e3991c23,2023-07-31,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-08-06T20:50:06.000Z,2023-08-06T17:50:09.000Z
txn_3ddb11b11a74,2023-07-31,expense,15.85,EUR,15.85,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-07T13:42:22.000Z,2023-08-07T10:42:25.000Z
txn_921786f83825,2023-08-02,expense,11.28,EUR,11.28,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-08-02T17:14:14.000Z,2023-08-03T16:31:29.000Z
txn_3fa9d8f9435c,2023-08-03,expense,19.45,EUR,19.45,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-03T19:31:34.000Z,2023-08-03T16:31:36.000Z
txn_1e78554683f3,2023-08-03,income,0.97,EUR,0.97,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2023-08-07T13:42:08.000Z,2023-08-07T10:42:11.000Z
txn_383112321a4a,2023-08-04,income,707.52,EUR,707.52,acc_53cbdd5e80a9,cat_28aa83831563,,0,,,,2023-08-06T20:49:40.000Z,2023-08-07T06:47:16.000Z
txn_1533c988c846,2023-08-04,expense,44.94,EUR,44.94,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-07T13:42:55.000Z,2023-08-07T10:42:57.000Z
txn_ecbfc95d25a8,2023-08-06,expense,6.1,EUR,6.1,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-08-06T12:43:08.000Z,2023-08-06T11:55:09.000Z
txn_fb4ac399f1af,2023-08-06,expense,695.92,EUR,695.92,acc_53cbdd5e80a9,cat_cd2158f023ff,,0,,,IKEA,2023-08-06T20:51:09.000Z,2023-08-06T18:48:54.000Z
txn_8f49635e2df2,2023-08-06,expense,58.75,EUR,58.75,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-07T13:41:52.000Z,2023-08-07T10:41:56.000Z
txn_8617701c1736,2023-08-07,expense,132.43,RUB,1.5,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2023-08-07T09:47:32.000Z,2023-08-07T06:47:59.000Z
txn_7f6bb20038f5,2023-08-07,expense,842.98,RUB,9.58,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2023-08-07T09:47:44.000Z,2023-08-07T06:47:59.000Z
txn_44f866a38a38,2023-08-07,expense,25.24,EUR,25.24,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-07T13:41:43.000Z,2023-08-07T10:41:44.000Z
txn_cef264a63b87,2023-08-07,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-08-07T13:44:37.000Z,2023-08-07T10:44:39.000Z
txn_d4e2ba4aa6f0,2023-08-10,expense,2,EUR,2,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-08-10T09:48:59.000Z,2023-08-11T17:31:08.000Z
txn_ae44cb4b0660,2023-08-10,expense,13.5,EUR,13.5,acc_96db3930b996,cat_f879cc82979f,,0,,,,2023-08-10T09:49:12.000Z,2023-08-11T17:31:08.000Z
txn_116cc605ae24,2023-08-10,expense,10.5,EUR,10.5,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-08-10T10:54:50.000Z,2023-08-11T17:31:08.000Z
txn_f12aad1f99f3,2023-08-10,expense,10.5,EUR,10.5,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-10T14:02:50.000Z,2023-08-11T17:31:08.000Z
txn_297b76d8dec9,2023-08-10,expense,5.6,EUR,5.6,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-10T14:03:06.000Z,2023-08-11T17:31:08.000Z
txn_7158d0c705c3,2023-08-10,expense,41.96,EUR,41.96,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-14T09:40:00.000Z,2023-08-14T06:40:09.000Z
txn_8953ea21e9c3,2023-08-10,expense,12,EUR,12,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-08-14T09:40:06.000Z,2023-08-14T06:40:09.000Z
txn_48ba9f1d43cc,2023-08-11,expense,54,EUR,54,acc_53cbdd5e80a9,cat_f879cc82979f,,0,,,,2023-08-11T20:31:40.000Z,2023-08-14T06:38:08.000Z
txn_79e60096301e,2023-08-11,expense,17.75,EUR,17.75,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-14T09:39:21.000Z,2023-08-14T06:39:40.000Z
txn_07aec4185624,2023-08-12,expense,9,EUR,9,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-08-14T09:39:13.000Z,2023-08-14T06:39:40.000Z
txn_f2bbb2f59851,2023-08-14,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-08-14T09:41:29.000Z,2023-08-14T06:41:31.000Z
txn_669f45f570ad,2023-08-14,expense,2.7,EUR,2.7,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-14T11:59:05.000Z,2023-08-14T08:59:06.000Z
txn_fbf57afcaac2,2023-08-14,expense,80.38,EUR,80.38,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-08-14T17:13:35.000Z,2023-08-14T18:29:34.000Z
txn_0fb61485ece3,2023-08-14,expense,3.9,EUR,3.9,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-14T21:29:44.000Z,2023-08-14T18:29:49.000Z
txn_3bd512a7da9b,2023-08-14,expense,48.91,EUR,48.91,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-19T15:46:49.000Z,2023-08-19T12:46:52.000Z
txn_9109b8a375ce,2023-08-15,expense,2.7,EUR,2.7,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-15T11:02:28.000Z,2023-08-17T14:25:33.000Z
txn_da4613039afc,2023-08-15,expense,13.99,EUR,13.99,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-19T15:46:35.000Z,2023-08-19T12:46:39.000Z
txn_2d1682cfcd6f,2023-08-16,expense,11.38,EUR,11.38,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-19T15:46:19.000Z,2023-08-19T12:46:21.000Z
txn_1f6b84349075,2023-08-17,expense,16.95,EUR,16.95,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-17T19:10:28.000Z,2023-08-17T16:10:31.000Z
txn_076ffe321a37,2023-08-17,expense,18.8,EUR,18.8,acc_53cbdd5e80a9,"cat_c13d88cb4cb0,cat_1b7d5726533a",,0,,,,2023-08-17T19:10:51.000Z,2023-08-17T16:10:53.000Z
txn_0ae07fda3f85,2023-08-18,expense,2.7,EUR,2.7,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-08-18T10:54:24.000Z,2023-08-19T12:44:04.000Z
txn_1c6597948760,2023-08-19,expense,113.6,EUR,113.6,acc_96db3930b996,cat_555bf8344ca0,,0,,,,2023-08-19T11:02:32.000Z,2023-08-19T12:44:04.000Z
txn_bfc877f266db,2023-08-19,expense,16,EUR,16,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-08-19T15:46:08.000Z,2023-08-19T12:46:09.000Z
txn_bd5b5fadb31d,2023-08-20,expense,86.63,EUR,86.63,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-21T16:03:33.000Z,2023-08-21T13:03:36.000Z
txn_f2f1f6538af3,2023-08-20,expense,44.88,EUR,44.88,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-08-21T16:03:43.000Z,2023-08-21T13:03:46.000Z
txn_45ea9842d861,2023-08-21,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-08-28T09:08:32.000Z,2023-08-28T06:08:38.000Z
txn_0da0bff1bbfe,2023-08-22,income,9,EUR,9,acc_53cbdd5e80a9,cat_c13d88cb4cb0,,0,,,,2023-08-22T19:05:31.000Z,2023-08-22T16:05:37.000Z
txn_9a69ec3d469c,2023-08-23,expense,54.06,EUR,54.06,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-08-23T18:14:55.000Z,2023-08-23T15:14:56.000Z
txn_ea72af98d83b,2023-08-25,expense,15.11,EUR,15.11,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-28T09:13:24.000Z,2023-08-28T06:13:27.000Z
txn_8a7a90938b7b,2023-08-26,expense,3.9,EUR,3.9,acc_96db3930b996,"cat_c13d88cb4cb0,cat_1b7d5726533a",,0,,,,2023-08-26T14:12:20.000Z,2023-08-26T11:12:22.000Z
txn_fd7e1f2eeee4,2023-08-26,expense,16.96,EUR,16.96,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-28T09:12:38.000Z,2023-08-28T06:13:15.000Z
txn_5dfffbc32d63,2023-08-26,expense,6.46,EUR,6.46,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-28T09:12:54.000Z,2023-08-28T06:13:15.000Z
txn_486ca4b5f026,2023-08-27,expense,25.4,EUR,25.4,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-08-28T09:12:23.000Z,2023-08-28T06:12:27.000Z
txn_ddc504542c60,2023-08-28,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-08-28T09:08:36.000Z,2023-08-28T06:08:38.000Z
txn_ca733aec31dd,2023-08-28,expense,16.07,EUR,16.07,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-08-28T09:12:13.000Z,2023-08-28T06:12:15.000Z
txn_b71e8fba4300,2023-08-31,expense,150.5,EUR,150.5,acc_96db3930b996,cat_555bf8344ca0,,0,,,,2023-08-31T18:59:24.000Z,2023-09-04T14:18:42.000Z
txn_546940cc4b19,2023-08-31,expense,6.1,EUR,6.1,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-08-31T19:10:11.000Z,2023-09-04T14:18:42.000Z
