zm_dump_2011,1780999454,,,"4,0",


date,categoryName,payee,comment,outcomeAccountName,outcome,outcomeCurrencyShortTitle,incomeAccountName,income,incomeCurrencyShortTitle,createdDate,changedDate
2018-09-19,"Finances / Profits",,,,,,"Tinkoff Saving","154,90",RUB,"2018-09-22 11:34:50","2018-09-22 08:34:50"
2018-09-19,"Finances / Profits",,,,,,"Tinkoff Accumulation","1391,55",RUB,"2018-09-22 11:34:50","2018-09-22 08:34:50"
2018-09-20,"Food & Drink / Cafe",,,Binbank,"242,00",RUB,,,,"2018-09-22 11:10:47","2018-09-22 08:10:47"
2018-09-21,"Food & Drink / Cafe",,,"VTB Matryoshka","150,00",RUB,,,,"2018-09-21 17:58:30","2018-09-21 14:58:29"
2018-09-21,"Food & Drink / Cafe",,,"VTB Matryoshka","600,00",RUB,,,,"2018-10-13 21:02:39","2018-10-13 18:02:37"
2018-09-23,"Food & Drink / Cafe",,,Binbank,"150,00",RUB,,,,"2018-09-23 19:04:44","2018-09-23 16:04:43"
2018-09-23,"Food & Drink / Cafe",,,"VTB Matryoshka","250,00",RUB,,,,"2018-09-23 23:18:51","2018-09-23 20:18:51"
2018-09-23,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","1277,00",RUB,,,,"2018-09-24 06:58:30","2018-09-24 03:58:29"
2018-09-24,,,"КК Бинбанк","₽ Tinkoff Debit","5232,00",RUB,Binbank,"5232,00",RUB,"2018-09-24 07:00:27","2018-09-24 04:01:17"
2018-09-24,"Payments / Apartment",,"Ипотека 7313,68","₽ Tinkoff Debit","27000,00",RUB,,,,"2018-09-24 07:06:09","2018-09-24 04:06:12"
2018-09-24,"Food & Drink / Groceries",,,"VTB Matryoshka","194,00",RUB,,,,"2018-09-24 19:20:37","2018-09-24 16:20:37"
2018-09-24,"Food & Drink / Groceries",,,"VTB Matryoshka","179,93",RUB,,,,"2018-09-24 19:20:52","2018-09-24 16:21:01"
2018-09-25,"Food & Drink / Groceries",,,"VTB Matryoshka","198,88",RUB,,,,"2018-09-25 19:13:17","2018-09-25 16:13:17"
2018-09-27,,,Страховка,"₽ Tinkoff Debit","3642,00",RUB,"Tinkoff Saving","3642,00",RUB,"2018-09-27 20:59:43","2019-09-25 11:11:06"
2018-09-27,"Life / Study",,,"VTB Matryoshka","7900,00",RUB,,,,"2018-09-27 20:59:49","2018-09-27 17:59:49"
2018-09-28,"Food & Drink / Cafe",,,Binbank,"292,00",RUB,,,,"2018-09-28 13:48:35","2018-09-28 10:48:34"
2018-09-29,"Food & Drink / Groceries",,,"VTB Matryoshka","587,36",RUB,,,,"2018-09-29 10:43:21","2018-09-29 07:43:20"
2018-09-30,"Finances / Salary",,,,,,"₽ Tinkoff Debit","24700,00",RUB,"2018-09-30 11:46:14","2018-09-30 08:46:37"
2018-09-30,"Finances / Profits",,,,,,"QB Algo","262,81",USD,"2019-02-26 10:10:44","2019-02-26 07:10:44"
2018-09-30,"Finances / Profits",,,,,,"QB Middle","106,15",USD,"2019-02-26 10:12:51","2019-05-29 13:29:12"
2018-10-01,"Payments / Connection",,,"VTB Matryoshka","280,00",RUB,,,,"2018-10-01 10:01:09","2018-10-01 07:01:27"
2018-10-01,"Body / Health","ООО ""Эркафарм Северо-запад""",,"VTB Matryoshka","359,00",RUB,,,,"2018-10-01 10:01:27","2018-10-01 07:01:27"
2018-10-01,"Body / Health","ООО ""Эркафарм Северо-запад""",,"VTB Matryoshka","500,00",RUB,,,,"2018-10-01 10:01:40","2018-10-01 07:01:40"
2018-10-01,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","1131,68",RUB,,,,"2018-10-01 15:18:03","2018-10-01 12:18:04"
2018-10-01,"Body / Health",,,"VTB Matryoshka","728,65",RUB,,,,"2018-10-01 19:51:41","2018-10-01 16:51:42"
2018-10-01,"Food & Drink / Cafe",,,Binbank,"252,00",RUB,,,,"2018-10-04 09:18:41","2018-10-04 06:18:41"
2018-10-01,"Payments / Connection",,,"VTB Matryoshka","2142,23",RUB,,,,"2018-10-13 20:55:07","2018-10-13 17:55:05"
2018-10-02,"Food & Drink / Cafe",,,Binbank,"305,00",RUB,,,,"2018-10-02 14:43:53","2018-10-02 15:03:51"
2018-10-02,"Body / Health",,,"VTB Matryoshka","209,00",RUB,,,,"2018-10-02 18:04:13","2018-10-02 15:04:14"
2018-10-02,"Body / Health","ООО ""Эркафарм Северо-запад""",,"VTB Matryoshka","353,00",RUB,,,,"2018-10-02 18:04:26","2018-10-02 15:04:26"
2018-10-02,"Food & Drink / Groceries","Индивидуальный предприниматель Рымошевский Валерий Геннадьевич",,"VTB Matryoshka","428,48",RUB,,,,"2018-10-02 18:04:45","2018-10-02 15:04:45"
2018-10-02,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","293,36",RUB,,,,"2018-10-02 18:05:10","2018-10-02 15:05:11"
2018-10-03,"Food & Drink / Cafe",,,Binbank,"160,00",RUB,,,,"2018-10-03 09:27:41","2018-10-03 06:27:41"
2018-10-03,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","427,69",RUB,,,,"2018-10-03 17:48:59","2018-10-03 14:48:59"
2018-10-05,"Body / Health",,,"VTB Matryoshka","41,00",RUB,,,,"2018-10-05 15:34:03","2018-10-05 12:34:02"
2018-10-05,"Food & Drink / Groceries","Индивидуальный предприниматель Рымошевский Валерий Геннадьевич",,"VTB Matryoshka","414,44",RUB,,,,"2018-10-05 15:34:18","2018-10-05 12:34:18"
2018-10-05,"Food & Drink / Cafe",,,Binbank,"270,00",RUB,,,,"2018-10-13 20:56:36","2018-10-13 17:56:33"
2018-10-06,"Food & Drink / Cafe",Card2Card,,"₽ Tinkoff Debit","400,00",RUB,,,,"2018-10-06 17:25:24","2018-10-08 10:00:38"
2018-10-06,"Payments / Transport",,,"VTB Matryoshka","2900,00",RUB,,,,"2018-10-08 13:00:39","2018-10-08 10:00:38"
2018-10-06,"Body / Haircut",,,"VTB Matryoshka","50,00",RUB,,,,"2018-10-08 13:00:59","2018-10-08 10:00:58"
2018-10-08,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","285,30",RUB,,,,"2018-10-08 19:01:24","2018-10-08 16:01:23"
2018-10-08,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","1052,95",RUB,,,,"2018-10-08 20:16:44","2018-10-08 17:16:44"
2018-10-09,"Food & Drink / Cafe",,,Binbank,"110,00",RUB,,,,"2018-10-09 09:32:56","2018-10-09 06:32:55"
2018-10-10,"Food & Drink / Cafe",,,Binbank,"297,00",RUB,,,,"2018-10-10 13:49:57","2018-10-10 17:36:18"
2018-10-10,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","688,30",RUB,,,,"2018-10-10 20:36:30","2018-10-10 17:36:28"
2018-10-11,"Food & Drink / Cafe",,,Binbank,"185,00",RUB,,,,"2018-10-11 14:10:18","2018-10-12 04:35:57"
2018-10-11,"Finances / Cashback",,,,,,"VTB Matryoshka","808,61",RUB,"2018-10-13 20:52:48","2018-10-13 17:52:58"
2018-10-12,"Finances / Salary",,,,,,"₽ Tinkoff Debit","59267,08",RUB,"2018-10-12 07:35:48","2018-10-12 04:36:05"
2018-10-12,"Body / Health","ООО ""Эркафарм Северо-запад""",,"VTB Matryoshka","740,00",RUB,,,,"2018-10-13 09:40:19","2018-10-13 06:40:21"
2018-10-12,"Food & Drink / Cafe",,,Binbank,"287,00",RUB,,,,"2018-10-13 20:56:07","2018-10-13 17:56:05"
2018-10-15,"Payments / Transport",,,"VTB Matryoshka","583,80",RUB,,,,"2018-11-03 13:43:01","2018-11-03 10:43:01"
2018-10-16,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","1323,06",RUB,,,,"2018-10-16 22:19:35","2018-10-16 19:19:13"
2018-10-18,"Food & Drink / Cafe",,,Binbank,"265,00",RUB,,,,"2018-10-18 14:23:07","2018-10-18 11:23:05"
2018-10-19,,,"КК ВТБ Матрёшка","₽ Tinkoff Debit","31610,00",RUB,"VTB Matryoshka","31610,00",RUB,"2018-10-19 07:51:26","2018-10-19 04:51:26"
2018-10-19,"Food & Drink / Cafe",,,Binbank,"287,00",RUB,,,,"2018-10-19 14:20:42","2018-10-19 17:49:13"
2018-10-19,"Food & Drink / Groceries",,,"VTB Matryoshka","305,50",RUB,,,,"2018-10-19 20:49:31","2018-10-19 17:49:31"
2018-10-19,,,,"₽ Tinkoff Debit","15100,00",RUB,"Tinkoff credit","15100,00",RUB,"2018-10-21 15:20:48","2018-10-21 12:20:48"
2018-10-19,"Finances / Profits",,,,,,"Tinkoff Saving","164,49",RUB,"2018-10-21 15:21:46","2018-10-21 12:21:46"
2018-10-19,"Finances / Profits",,,,,,"Tinkoff Accumulation","1324,49",RUB,"2018-10-21 15:21:46","2018-10-21 12:21:46"
2018-10-19,"Food & Drink / Cafe",,,"VTB Matryoshka","139,00",RUB,,,,"2018-11-03 13:40:35","2018-11-03 10:40:35"
2018-10-20,"Food & Drink / Cafe",,,"VTB Matryoshka","200,00",RUB,,,,"2018-11-03 13:39:04","2018-11-03 10:39:04"
2018-10-21,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","620,03",RUB,,,,"2018-10-21 20:13:11","2018-10-21 17:12:17"
2018-10-22,"Things / Stuff",,,"₽ Cash","35,00",RUB,,,,"2018-10-22 08:30:06","2018-10-22 05:30:06"
2018-10-23,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","160,90",RUB,,,,"2018-10-23 20:34:21","2018-10-23 17:34:20"
2018-10-24,"Payments / Apartment",,"Ипотека 7387,28","₽ Tinkoff Debit","27000,00",RUB,,,,"2018-10-24 06:57:13","2018-10-24 03:57:55"
2018-10-24,,,"КК Бинбанк","₽ Tinkoff Debit","6293,04",RUB,Binbank,"6293,04",RUB,"2018-10-24 06:58:10","2018-10-24 03:58:14"
2018-10-24,"Things / Stuff",,,"₽ Cash","35,00",RUB,,,,"2018-10-25 09:21:15","2018-10-25 13:49:26"
2018-10-25,"Payments / Transport",,,"₽ Tinkoff Debit","230,00",RUB,,,,"2018-10-25 09:21:39","2018-10-25 13:49:26"
2018-10-25,"Food & Drink / Cafe",,,Binbank,"548,00",RUB,,,,"2018-10-25 22:48:35","2018-10-25 19:48:33"
2018-10-25,"Food & Drink / Cafe",,,"VTB Matryoshka","70,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-25,"Food & Drink / Cafe",,,"VTB Matryoshka","272,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-25,"Food & Drink / Cafe",,,"VTB Matryoshka","130,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-26,"Food & Drink / Cafe",Card2Card,,"₽ Tinkoff Debit","740,00",RUB,,,,"2018-10-26 21:45:30","2018-10-26 19:00:09"
2018-10-26,"Food & Drink / Cafe",,,"VTB Matryoshka","75,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-26,"Food & Drink / Cafe",,,"VTB Matryoshka","277,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-26,"Food & Drink / Cafe",,,"VTB Matryoshka","130,00",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-26,"Food & Drink / Groceries",,,"VTB Matryoshka","2003,96",RUB,,,,"2018-11-03 13:37:13","2018-11-03 10:37:13"
2018-10-27,,,Страховка,"₽ Tinkoff Debit","3642,00",RUB,"Tinkoff Saving","3642,00",RUB,"2018-10-27 13:46:18","2019-09-25 11:11:06"
2018-10-27,"Life / Recreation",,,"₽ Cash","500,00",RUB,,,,"2018-10-28 00:37:26","2018-10-27 21:37:24"
2018-10-27,"Food & Drink / Cafe",,,Binbank,"200,00",RUB,,,,"2018-10-28 00:37:35","2018-10-27 21:37:34"
2018-10-28,"Food & Drink / Cafe",,,Binbank,"943,00",RUB,,,,"2018-10-28 00:37:42","2018-10-28 08:41:17"
2018-10-28,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","174,69",RUB,,,,"2018-10-28 11:41:19","2018-10-28 08:41:17"
2018-10-28,"Things / Stuff",,,"₽ Cash","104,40",RUB,,,,"2018-10-28 17:03:31","2018-10-28 14:03:28"
2018-10-29,"Finances / Salary",,,,,,"₽ Tinkoff Debit","11534,95",RUB,"2018-10-29 12:11:44","2018-10-29 09:11:41"
2018-10-29,"Finances / Salary",,,,,,"₽ Tinkoff Debit","13504,53",RUB,"2018-10-29 22:01:34","2018-10-29 19:01:42"
2018-10-30,"Body / Health",,,"₽ Tinkoff Debit","2277,00",RUB,,,,"2018-10-30 09:20:42","2018-10-30 06:20:40"
2018-10-30,"Food & Drink / Groceries",,,"VTB Matryoshka","1135,00",RUB,,,,"2018-10-30 20:11:30","2018-11-09 11:52:09"
2018-10-30,"Food & Drink / Groceries",,,"VTB Matryoshka","1097,08",RUB,,,,"2018-10-30 22:47:39","2018-10-30 19:47:36"
2018-10-30,"Food & Drink / Cafe",,,Binbank,"230,00",RUB,,,,"2018-11-03 13:46:59","2018-11-03 10:46:59"
2018-10-31,"Food & Drink / Cafe",,,Binbank,"322,00",RUB,,,,"2018-10-31 14:16:35","2018-10-31 11:21:50"
2018-10-31,"Finances / Profits",,,,,,"QB Algo","111,48",USD,"2019-02-26 10:10:44","2019-02-26 07:10:44"
2018-10-31,"Finances / Profits",,,"QB Middle","416,29",USD,,,,"2019-02-26 10:12:51","2019-05-29 13:29:22"
2018-11-01,"Payments / Connection",,,"VTB Matryoshka","280,00",RUB,,,,"2018-11-01 19:36:08","2018-11-01 16:36:13"
2018-11-01,"Finances / Salary",,,,,,"₽ Tinkoff Debit","23150,00",RUB,"2018-11-01 19:36:25","2018-11-10 20:05:06"
2018-11-02,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","1025,57",RUB,,,,"2018-11-03 09:32:24","2018-11-03 06:32:20"
2018-11-03,"Finances / Cashback",,,,,,Binbank,"1491,00",RUB,"2018-11-03 13:48:36","2018-11-03 10:48:36"
2018-11-03,"Payments / Transport",,,"VTB Matryoshka","712,95",RUB,,,,"2018-11-13 11:24:20","2018-11-13 08:24:38"
2018-11-04,"Things / Stuff, Life / Cat",,,"VTB Matryoshka","1150,00",RUB,,,,"2018-11-04 11:36:45","2022-02-16 20:35:53"
2018-11-04,"Payments / Transport",,,"VTB Matryoshka","2900,00",RUB,,,,"2018-11-04 11:44:49","2018-11-04 12:21:34"
2018-11-04,"Payments / Transport",Card2Card,,"₽ Tinkoff Debit","200,00",RUB,,,,"2018-11-04 13:26:06","2018-11-04 12:21:24"
2018-11-04,"Life / Hobby, Life / Cat",,,"₽ Cash","1000,00",RUB,,,,"2018-11-04 15:21:56","2022-02-16 20:35:53"
2018-11-05,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","1058,94",RUB,,,,"2018-11-05 15:22:39","2018-11-05 12:22:39"
2018-11-05,"Things / Stuff, Life / Cat","ООО ""Ин-Ритейл""",,"VTB Matryoshka","195,00",RUB,,,,"2018-11-05 15:23:08","2022-02-16 20:35:53"
2018-11-06,"Food & Drink / Groceries",,,"VTB Matryoshka","146,70",RUB,,,,"2018-11-06 19:33:42","2018-11-06 16:33:58"
2018-11-07,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","153,80",RUB,,,,"2018-11-07 19:44:09","2018-11-07 16:44:08"
2018-11-07,"Finances / Cashback",,,,,,"VTB Matryoshka","766,65",RUB,"2018-11-13 11:25:36","2018-11-13 08:25:36"
2018-11-10,"Food & Drink / Groceries, Life / Cat",,,"VTB Matryoshka","2435,00",RUB,,,,"2018-11-10 15:43:11","2022-02-16 20:35:53"
2018-11-10,"Food & Drink / Cafe",,,"VTB Matryoshka","322,00",RUB,,,,"2018-11-10 18:36:54","2018-11-10 15:36:53"
2018-11-10,"Body / Health",,,"₽ Tinkoff Debit","117,00",RUB,,,,"2018-11-10 19:42:13","2018-11-10 20:04:50"
2018-11-10,"Food & Drink / Groceries",,,"VTB Matryoshka","849,04",RUB,,,,"2018-11-10 19:42:29","2018-11-10 16:42:26"
2018-11-11,"Payments / Transport",,,"VTB Matryoshka","107,00",RUB,,,,"2018-11-11 19:15:25","2018-11-11 16:15:30"
2018-11-11,"Payments / Transport",,,"VTB Matryoshka","136,00",RUB,,,,"2018-11-11 19:15:43","2018-11-11 16:15:47"
2018-11-11,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","5900,00",RUB,,,,"2018-11-11 19:15:56","2019-01-31 17:32:06"
2018-11-11,"Things / Stuff",,AliExpress,"VTB Matryoshka","4145,87",RUB,,,,"2018-11-13 11:27:06","2019-04-02 05:55:52"
2018-11-12,"Food & Drink / Cafe",,,Binbank,"287,00",RUB,,,,"2018-11-13 11:20:31","2018-11-13 08:20:31"
2018-11-14,"Finances / Salary",,,,,,"₽ Tinkoff Debit","39595,84",RUB,"2018-11-14 10:07:49","2018-11-14 07:07:59"
2018-11-16,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","293,73",RUB,,,,"2018-11-16 19:11:36","2018-11-16 16:11:33"
2018-11-19,,,"КК ВТБ Матрёшка","₽ Tinkoff Debit","20403,00",RUB,"VTB Matryoshka","20403,00",RUB,"2018-11-19 07:47:05","2018-12-18 19:22:25"
2018-11-19,"Food & Drink / Groceries","АО ""Дикси Юг"" Дикси-78775",,"VTB Matryoshka","92,98",RUB,,,,"2018-11-19 20:51:30","2018-11-19 17:51:29"
2018-11-19,,,,"₽ Tinkoff Debit","15100,00",RUB,"Tinkoff credit","15100,00",RUB,"2018-11-20 17:56:05","2018-11-20 18:55:38"
2018-11-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","129,00",RUB,"2018-11-24 14:25:17","2018-11-24 11:25:18"
2018-11-19,"Finances / Profits",,,,,,"Tinkoff Saving","186,27",RUB,"2018-11-24 14:25:47","2018-11-24 11:25:47"
2018-11-19,"Finances / Profits",,,,,,"Tinkoff Accumulation","1419,22",RUB,"2018-11-24 14:26:06","2018-11-24 11:26:07"
2018-11-20,"Life / Hobby",,,"VTB Matryoshka","3660,00",RUB,,,,"2018-11-20 21:56:06","2018-11-20 18:56:06"
2018-11-21,"Food & Drink / Cafe",,,"VTB Matryoshka","220,00",RUB,,,,"2018-11-22 07:41:42","2018-11-22 04:41:42"
2018-11-21,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","6520,00",RUB,,,,"2018-11-22 20:33:57","2019-01-31 17:32:19"
2018-11-23,,,"КК Бинбанк","₽ Tinkoff Debit","4401,00",RUB,Binbank,"4401,00",RUB,"2018-11-23 06:58:10","2018-11-23 03:58:14"
2018-11-23,"Payments / Apartment",,"Ипотека 7472,71","₽ Tinkoff Debit","27000,00",RUB,,,,"2018-11-23 06:58:23","2018-11-23 03:58:26"
2018-11-23,"Food & Drink / Cafe",,,Binbank,"302,00",RUB,,,,"2018-11-23 14:02:01","2018-11-23 14:12:06"
2018-11-23,"Body / Health",,,"₽ Tinkoff Debit","516,00",RUB,,,,"2018-11-23 17:12:21","2018-11-23 14:51:16"
2018-11-27,,,Страховка,"₽ Tinkoff Debit","3642,00",RUB,"Tinkoff Saving","3642,00",RUB,"2018-11-27 11:46:57","2019-09-25 11:11:06"
2018-11-28,"Body / Clothes","ООО""Эйч энд Эм Хеннес энд Мауриц""",,"VTB Matryoshka","1019,15",RUB,,,,"2018-11-29 07:34:00","2018-11-29 04:34:00"
2018-11-28,"Finances / Salary",,,,,,"₽ Tinkoff Debit","24700,00",RUB,"2018-11-29 07:34:52","2018-11-29 04:36:58"
2018-11-28,"Body / Clothes",,,"₽ Tinkoff Debit","680,00",RUB,,,,"2018-11-29 07:36:16","2018-11-29 04:36:16"
2018-11-29,,,,"₽ Tinkoff Debit","1500,00",RUB,"₽ Cash","1500,00",RUB,"2018-11-30 07:43:55","2019-02-11 18:09:53"
2018-11-30,"Things / Stuff",,,"VTB Matryoshka","135,00",RUB,,,,"2018-12-01 10:29:18","2018-12-01 07:29:18"
2018-11-30,"Food & Drink / Groceries",,,"VTB Matryoshka","85,00",RUB,,,,"2018-12-01 10:29:27","2018-12-01 07:29:26"
2018-11-30,"Body / Health",,,"₽ Cash","3500,00",RUB,,,,"2018-12-01 10:29:43","2018-12-01 07:29:43"
2018-11-30,"Finances / Profits",,,,,,"QB Algo","399,16",USD,"2019-02-26 10:10:44","2019-02-26 07:10:44"
2018-11-30,"Finances / Profits",,,,,,"QB Middle","189,51",USD,"2019-02-26 10:12:51","2019-02-26 07:12:51"
2018-12-01,"Payments / Connection",,,"VTB Matryoshka","280,00",RUB,,,,"2018-12-01 10:29:11","2018-12-01 07:29:18"
2018-12-01,"Food & Drink / Groceries",,,"VTB Matryoshka","269,77",RUB,,,,"2018-12-01 15:17:33","2018-12-01 12:17:33"
2018-12-02,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","8778,00",RUB,,,,"2018-12-02 15:25:19","2019-01-31 17:32:28"
2018-12-03,"Payments / Transport",,,"VTB Matryoshka","2900,00",RUB,,,,"2018-12-04 22:01:47","2018-12-06 04:46:20"
2018-12-04,"Things / Electronics",,,"VTB Matryoshka","3340,00",RUB,,,,"2018-12-05 19:46:02","2018-12-05 16:46:01"
2018-12-05,"Body / Health",,,"VTB Matryoshka","527,00",RUB,,,,"2018-12-05 19:46:14","2018-12-05 16:47:20"
2018-12-05,"Food & Drink / Groceries",,,"VTB Matryoshka","107,80",RUB,,,,"2018-12-05 19:48:00","2018-12-05 16:48:00"
2018-12-07,"Food & Drink / Groceries",,,"VTB Matryoshka","241,08",RUB,,,,"2018-12-08 11:23:17","2018-12-08 08:23:56"
2018-12-10,"Body / Health","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭРКАФАРМ САНКТ-ПЕТЕРБУРГ""",,"VTB Matryoshka","901,00",RUB,,,,"2018-12-10 20:56:23","2018-12-10 17:56:21"
2018-12-10,"Food & Drink / Groceries","ООО ""ТД Интерторг""",,"VTB Matryoshka","317,30",RUB,,,,"2018-12-10 20:56:37","2018-12-10 17:56:35"
2018-12-10,"Finances / Cashback",,,,,,"VTB Matryoshka","1058,26",RUB,"2018-12-17 12:52:39","2018-12-17 09:52:35"
2018-12-11,"Finances / Salary",,,,,,"₽ Tinkoff Debit","45681,00",RUB,"2018-12-11 15:58:48","2018-12-11 12:58:46"
2018-12-11,"Things / Presents",,,"VTB Matryoshka","980,00",RUB,,,,"2018-12-12 23:24:20","2018-12-12 20:24:20"
2018-12-13,"Things / Presents",,,"VTB Matryoshka","400,00",RUB,,,,"2018-12-13 13:04:13","2018-12-13 10:04:10"
2018-12-15,"Life / Recreation",,,"₽ Cash","600,00",RUB,,,,"2018-12-16 16:40:32","2018-12-16 13:40:32"
2018-12-15,"Food & Drink / Cafe",,,"VTB Matryoshka","200,00",RUB,,,,"2018-12-17 12:51:43","2018-12-17 09:51:38"
2018-12-15,"Food & Drink / Cafe",,,,,,"VTB Matryoshka","250,00",RUB,"2018-12-22 19:59:09","2018-12-22 16:59:08"
2018-12-16,"Life / Hobby",,,"VTB Matryoshka","3000,00",RUB,,,,"2018-12-16 18:29:57","2018-12-16 15:29:53"
2018-12-16,"Food & Drink / Groceries",,,"VTB Matryoshka","1022,25",RUB,,,,"2018-12-16 18:30:15","2018-12-18 19:22:36"
2018-12-17,"Food & Drink / Groceries, Life / Cat",,,"₽ Cash","1500,00",RUB,,,,"2018-12-17 12:49:42","2022-02-16 20:35:53"
2018-12-17,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","3960,00",RUB,,,,"2018-12-17 12:50:56","2019-01-31 17:32:38"
2018-12-18,"Food & Drink / Groceries",,,"VTB Matryoshka","71,00",RUB,,,,"2018-12-18 19:00:36","2018-12-18 16:00:38"
2018-12-19,,,"КК ВТБ Матрёшка","₽ Tinkoff Debit","33666,00",RUB,"VTB Matryoshka","33666,00",RUB,"2018-12-19 07:09:36","2018-12-19 04:09:59"
2018-12-19,,,,"₽ Tinkoff Debit","15100,00",RUB,"Tinkoff credit","15100,00",RUB,"2018-12-19 23:21:52","2018-12-19 20:21:58"
2018-12-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","25,00",RUB,"2018-12-19 23:21:59","2018-12-19 20:21:58"
2018-12-19,"Finances / Profits",,,,,,"Tinkoff Saving","195,86",RUB,"2018-12-19 23:22:12","2018-12-27 14:30:23"
2018-12-19,"Finances / Profits",,,,,,"Tinkoff Accumulation","1416,11",RUB,"2018-12-19 23:22:24","2018-12-19 20:22:23"
2018-12-20,"Body / Clothes",,,"VTB Matryoshka","1140,00",RUB,,,,"2018-12-21 19:16:35","2018-12-21 22:24:14"
2018-12-21,"Life / Recreation",,,"₽ Cash","600,00",RUB,,,,"2018-12-22 01:24:38","2018-12-21 22:24:36"
2018-12-21,"Food & Drink / Cafe",,,"VTB Matryoshka","300,00",RUB,,,,"2018-12-22 19:57:28","2018-12-22 16:57:26"
2018-12-23,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","3960,00",RUB,,,,"2018-12-23 11:07:53","2019-01-31 17:32:49"
2018-12-23,"Life / Recreation",,,"VTB Matryoshka","140,70",RUB,,,,"2018-12-24 00:43:49","2019-01-16 04:41:02"
2018-12-24,"Payments / Apartment",,"Ипотека 7552,27","₽ Tinkoff Debit","27000,00",RUB,,,,"2018-12-24 07:19:48","2018-12-24 04:30:39"
2018-12-25,"Finances / Salary",,,,,,"₽ Tinkoff Debit","12350,00",RUB,"2018-12-25 14:39:30","2018-12-25 11:39:42"
2018-12-26,,,,"Tinkoff Saving","48874,17",RUB,"₽ Tinkoff Debit","48874,17",RUB,"2018-12-26 07:44:43","2018-12-27 04:33:01"
2018-12-26,"Things / Stuff",,,"₽ Cash","410,00",RUB,,,,"2018-12-27 00:32:45","2019-01-02 10:45:31"
2018-12-26,"Finances / Profits",,,,,,"Tinkoff Saving","46,82",RUB,"2018-12-27 17:30:53","2018-12-27 14:30:53"
2018-12-27,"Finances / Salary",,,,,,"₽ Tinkoff Debit","56985,00",RUB,"2018-12-27 07:27:20","2018-12-29 16:18:39"
2018-12-27,"Food & Drink / Cafe","Громова Ксения",,"₽ Tinkoff Debit","500,00",RUB,,,,"2018-12-27 07:36:36","2018-12-27 04:36:55"
2018-12-27,,,Страховка,"₽ Tinkoff Debit","4242,00",RUB,"Tinkoff Saving","4242,00",RUB,"2018-12-27 07:40:18","2019-09-25 11:11:06"
2018-12-27,"Finances / Insurance",,,"VTB Matryoshka","48712,12",RUB,,,,"2018-12-27 15:54:17","2018-12-27 13:39:30"
2018-12-27,"Food & Drink / Groceries",,GrowFood,"VTB Matryoshka","13560,00",RUB,,,,"2018-12-27 17:33:31","2019-01-31 17:32:56"
2018-12-28,"Food & Drink / Cafe",,,"₽ Cash","900,00",RUB,,,,"2018-12-28 20:24:44","2018-12-28 17:24:41"
2018-12-29,"Food & Drink / Groceries",,,"VTB Matryoshka","790,84",RUB,,,,"2018-12-29 16:25:23","2018-12-29 13:25:20"
2018-12-29,"Food & Drink / Groceries",,,"VTB Matryoshka","777,20",RUB,,,,"2018-12-29 16:25:39","2018-12-29 13:25:36"
